wlan_radio.signal_dbm
-48
-44
-43
-43
-44
-44
-47
-48
-49
-49
-46
-47
-47
-44
-44
-43
-46
-49
-47
-45
-45
-44
-45
-46
-47
-47
-47
-46
-48
-48
-49
-45
-45
-48
-46
-47
-46
-47
-47
-47
-44
-44
-43
-44
-44
-44
-43
-44
-44
-45
-43
-42
-40
-42
-44
-42
-42
-40
-42
-41
-44
-42
-42
-43
-42
-45
-42
-42
-43
-41
-44
-43
-41
-40
-41
-41
-44
-43
-41
-41
-40
-41
-44
-42
-41
-42
-44
-46
-46
-52
-46
-45
-48
-44
-47
-49
-47
-44
-47
-47
-47
-44
-45
-44
-44
-46
-46
-46
-49
-48
-47
-45
-44
-43
-44
-43
-43
-42
-43
-45
-46
-44
-43
-43
-43
-44
-45
-44
-44
-46
-44
-43
-42
-43
-43
-42
-43
-43
-45
-47
-48
-47
-44
-46
-44
-46
-47
-46
-45
-46
-47
-49
-50
-49
-47
-47
-46
-45
-46
-46
-47
-48
-50
-50
-51
-49
-53
-50
-46
-46
-45
-49
-48
-49
-49
-51
-52
-51
-51
-49
-48
-49
-49
-49
-50
-52
-52
-51
-51
-53
-52
-54
-57
-53
-51
-54
-53
-54
-54
-54
-55
-55
-56
-56
-54
-54
-55
-55
-56
-58
-61
-68
-60
-59
-59
-59
-62
-60
-57
-55
-51
-49
-44
-45
-47
-47
-47
-49
-45
-48
-50
-50
-47
-46
-47
-47
-47
-47
-48
-49
-51
-52
-50
-49
-48
-48
-47
-46
-48
-47
-46
-44
-46
-47
-47
-47
-46
-45
-46
-46
-48
-49
-46
